run_id,model,condition,task,task_complexity,rep,duration_ms,input_tokens,output_tokens,cache_read_tokens,cache_write_tokens,total_cost_usd,extraction_ok,extraction_error,structure_valid,structure_errors,rule_1_tag_pass,rule_1_tag_detail,rule_2_user_pass,rule_2_user_detail,rule_3_secrets_pass,rule_3_secrets_detail,rule_4_multistage_pass,rule_4_multistage_detail,rule_5_workdir_pass,rule_5_workdir_detail,rule_6_deps_first_pass,rule_6_deps_first_detail,rule_7_combined_run_pass,rule_7_combined_run_detail,rule_8_apt_pass,rule_8_apt_detail,rule_9_healthcheck_pass,rule_9_healthcheck_detail,rule_10_expose_pass,rule_10_expose_detail,rule_11_label_pass,rule_11_label_detail,rule_12_exec_form_pass,rule_12_exec_form_detail,rule_13_no_add_pass,rule_13_no_add_detail,rule_14_dockerignore_pass,rule_14_dockerignore_detail,auto_score,scored_rules,needs_manual_review,outcome_correct_port_pass,outcome_correct_port_detail,outcome_target_names_pass,outcome_target_names_detail,outcome_runtime_match_pass,outcome_runtime_match_detail,outcome_score
zai-coding-plan-glm-5_none_task1_rep3,zai-coding-plan/glm-5,none,1,simple,3,148691,7899,312,8384,0,0,True,,True,,True,ok,True,ok (USER nodejs),True,ok,True,ok (2 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),False,no LABEL instruction,True,ok,True,ok,True,needs_review,12,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),False,"runtime 'java' not found in FROM images: ['node:20-alpine', 'node:20-alpine']",2
zai-coding-plan-glm-5_none_task1_rep4,zai-coding-plan/glm-5,none,1,simple,4,146751,7706,294,8576,0,0,True,,True,,True,ok,True,ok (USER nodejs),True,ok,True,ok (2 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),False,no LABEL instruction,True,ok,True,ok,True,needs_review,12,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),False,"runtime 'java' not found in FROM images: ['node:20-alpine', 'node:20-alpine']",2
zai-coding-plan-glm-5_none_task1_rep5,zai-coding-plan/glm-5,none,1,simple,5,131643,7769,329,8512,0,0,True,,True,,True,ok,True,ok (USER nodejs),True,ok,True,ok (2 stages),True,ok,True,ok (deps copied before source),True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),False,no LABEL instruction,True,ok,True,ok,True,needs_review,12,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),False,"runtime 'java' not found in FROM images: ['node:20-alpine', 'node:20-alpine']",2
zai-coding-plan-glm-5_none_task1_rep6,zai-coding-plan/glm-5,none,1,simple,6,24167,7699,629,8704,0,0,True,,True,,True,ok,True,ok (USER app),True,ok,True,ok (2 stages),False,RUN before WORKDIR in a stage,True,needs_review (no broad COPY detected),False,4 adjacent RUN lines (max 2),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),False,no LABEL instruction,True,ok,True,ok,True,needs_review,10,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),True,runtime 'java' matched in FROM maven:3.9-eclipse-temurin-21-alpine,3
zai-coding-plan-glm-5_none_task2_rep1,zai-coding-plan/glm-5,none,2,medium,1,99707,7943,896,8384,0,0,True,,True,,True,ok,True,ok (USER appuser),True,ok,True,ok (2 stages),True,ok,False,broad COPY before dependency file COPY,True,ok (max 1 adjacent),True,ok,True,ok,True,ok (EXPOSE 8000),False,no LABEL instruction,True,ok,True,ok,True,needs_review,11,13,True,False,"exposed ports ['8000'], expected 8088",True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.11-slim,2
zai-coding-plan-glm-5_none_task2_rep2,zai-coding-plan/glm-5,none,2,medium,2,34333,7815,429,8512,0,0,True,,True,,True,ok,False,no USER instruction found,True,ok,True,ok (4 stages),False,COPY before WORKDIR in a stage,False,broad COPY before dependency file COPY,True,ok (max 1 adjacent),True,ok,False,no HEALTHCHECK instruction,True,ok (EXPOSE 8000),False,no LABEL instruction,True,ok,True,ok,True,needs_review,8,13,True,False,"exposed ports ['8000'], expected 8088",True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.11-slim,2
zai-coding-plan-glm-5_none_task2_rep3,zai-coding-plan/glm-5,none,2,medium,3,34081,7943,469,8384,0,0,True,,True,,True,ok,False,no USER instruction found,True,ok,False,only 1 FROM (need >= 2 for multi-stage),True,ok,True,ok (deps copied before source),True,ok (max 1 adjacent),True,ok,True,ok,True,ok (EXPOSE 8000),False,no LABEL instruction,True,ok,True,ok,True,needs_review,10,13,True,False,"exposed ports ['8000'], expected 8088",True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.11-slim,2
zai-coding-plan-glm-5_none_task2_rep4,zai-coding-plan/glm-5,none,2,medium,4,113531,7815,389,8512,0,0,True,,True,,True,ok,False,no USER instruction found,True,ok,False,only 1 FROM (need >= 2 for multi-stage),True,ok,True,ok (deps copied before source),True,ok (max 1 adjacent),True,ok,False,no HEALTHCHECK instruction,True,ok (EXPOSE 8000),False,no LABEL instruction,True,ok,True,ok,True,needs_review,9,13,True,False,"exposed ports ['8000'], expected 8088",True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.11-slim,2
zai-coding-plan-glm-5_none_task2_rep5,zai-coding-plan/glm-5,none,2,medium,5,28849,7943,409,8384,0,0,True,,True,,True,ok,False,no USER instruction found,True,ok,False,only 1 FROM (need >= 2 for multi-stage),True,ok,True,ok (deps copied before source),True,ok (max 1 adjacent),True,ok,False,no HEALTHCHECK instruction,True,ok (EXPOSE 8000),False,no LABEL instruction,True,ok,True,ok,True,needs_review,9,13,True,False,"exposed ports ['8000'], expected 8088",True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.11-slim,2
zai-coding-plan-glm-5_none_task2_rep6,zai-coding-plan/glm-5,none,2,medium,6,26217,16037,587,448,0,0,True,,True,,True,ok,True,ok (USER superset),True,ok,True,ok (3 stages),True,ok,False,broad COPY before dependency file COPY,True,ok (max 2 adjacent),True,ok,True,ok,True,ok (EXPOSE 8088),True,ok,True,ok,True,ok,True,needs_review,12,13,True,True,port 8088 exposed,True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.12-slim,3
zai-coding-plan-glm-5_none_task3_rep1,zai-coding-plan/glm-5,none,3,complex,1,22302,7516,391,8832,0,0,True,,True,,True,ok,False,no USER instruction found,True,ok,True,ok (8 stages),False,COPY before WORKDIR in a stage,True,needs_review (no broad COPY detected),True,ok (max 1 adjacent),True,n/a (no apt-get install),False,no HEALTHCHECK instruction,True,"ok (EXPOSE 80, 8080)",False,no LABEL instruction,True,ok,True,ok,True,needs_review,9,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),False,"runtime 'rust' not found in FROM images: ['node:20-alpine', 'node:20-alpine', 'nginx:alpine', 'golang:1.21-alpine', 'golang:1.21-alpine', 'alpine:3.19', 'python:3.12-alpine', 'python:3.12-alpine']",2
zai-coding-plan-glm-5_none_task3_rep2,zai-coding-plan/glm-5,none,3,complex,2,61158,7707,499,8640,0,0,True,,True,,True,ok,False,no USER instruction found,True,ok,True,ok (6 stages),False,COPY before WORKDIR in a stage,False,broad COPY before dependency file COPY,True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,"ok (EXPOSE 80, 8080)",False,no LABEL instruction,True,ok,True,ok,True,needs_review,9,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),False,"runtime 'rust' not found in FROM images: ['node:20-alpine', 'nginx:alpine', 'golang:1.22-alpine', 'alpine:3.19', 'python:3.12-alpine', 'python:3.12-alpine']",2
zai-coding-plan-glm-5_none_task3_rep3,zai-coding-plan/glm-5,none,3,complex,3,31091,7644,400,8704,0,0,True,,True,,True,ok,False,no USER instruction found,True,ok,True,ok (6 stages),False,COPY before WORKDIR in a stage,False,broad COPY before dependency file COPY,True,ok (max 1 adjacent),True,n/a (no apt-get install),False,no HEALTHCHECK instruction,True,"ok (EXPOSE 80, 8080)",False,no LABEL instruction,True,ok,True,ok,True,needs_review,8,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),False,"runtime 'rust' not found in FROM images: ['node:20-alpine', 'nginx:alpine', 'golang:1.22-alpine', 'alpine:3.19', 'python:3.12-slim', 'python:3.12-slim']",2
zai-coding-plan-glm-5_none_task3_rep4,zai-coding-plan/glm-5,none,3,complex,4,14320,,,,,,False,could not extract Dockerfile from output,False,could not extract Dockerfile from output,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,0,0,False,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,0
zai-coding-plan-glm-5_none_task3_rep5,zai-coding-plan/glm-5,none,3,complex,5,34426,7645,388,8704,0,0,True,,True,,True,ok,False,no USER instruction found,True,ok,True,ok (5 stages),False,COPY before WORKDIR in a stage,True,ok (deps copied before source),True,ok (max 1 adjacent),True,n/a (no apt-get install),False,no HEALTHCHECK instruction,True,"ok (EXPOSE 80, 8080)",False,no LABEL instruction,True,ok,True,ok,True,needs_review,9,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),False,"runtime 'rust' not found in FROM images: ['node:20-alpine', 'nginx:alpine', 'golang:1.22-alpine', 'scratch', 'python:3.12-alpine']",2
zai-coding-plan-glm-5_none_task3_rep6,zai-coding-plan/glm-5,none,3,complex,6,83573,7642,619,8832,0,0,True,,True,,True,ok,True,ok (USER inference),True,ok,True,ok (4 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 1 adjacent),True,ok,True,ok,True,ok (EXPOSE 8080),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),True,runtime 'rust' matched in FROM rust:1.78,3
zai-coding-plan-glm-5_pseudocode_task1_rep1,zai-coding-plan/glm-5,pseudocode,1,simple,1,18014,10837,441,8512,0,0,True,,True,,True,ok,True,ok (USER appuser),True,ok,True,ok (2 stages),True,ok,True,ok (deps copied before source),True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),False,"runtime 'java' not found in FROM images: ['node:20-alpine', 'node:20-alpine']",2
zai-coding-plan-glm-5_pseudocode_task1_rep2,zai-coding-plan/glm-5,pseudocode,1,simple,2,20761,10964,390,8384,0,0,True,,True,,True,ok,True,ok (USER appuser),True,ok,True,ok (2 stages),True,ok,True,ok (deps copied before source),True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),False,"runtime 'java' not found in FROM images: ['node:20-alpine', 'node:20-alpine']",2
zai-coding-plan-glm-5_pseudocode_task1_rep3,zai-coding-plan/glm-5,pseudocode,1,simple,3,23529,10709,497,8640,0,0,True,,True,,True,ok,True,ok (USER appuser),True,ok,True,ok (2 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),False,"runtime 'java' not found in FROM images: ['node:20-alpine', 'node:20-alpine']",2
zai-coding-plan-glm-5_pseudocode_task1_rep4,zai-coding-plan/glm-5,pseudocode,1,simple,4,34472,10835,512,8512,0,0,True,,True,,True,ok,True,ok (USER appuser),True,ok,True,ok (2 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),False,"runtime 'java' not found in FROM images: ['node:20-alpine', 'node:20-alpine']",2
zai-coding-plan-glm-5_pseudocode_task1_rep5,zai-coding-plan/glm-5,pseudocode,1,simple,5,20225,10967,354,8384,0,0,True,,True,,True,ok,True,ok (USER appuser),True,ok,True,ok (2 stages),True,ok,True,ok (deps copied before source),True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),False,"runtime 'java' not found in FROM images: ['node:20-alpine', 'node:20-alpine']",2
zai-coding-plan-glm-5_pseudocode_task1_rep6,zai-coding-plan/glm-5,pseudocode,1,simple,6,38788,10956,830,8512,0,0,True,,True,,True,ok,True,ok (USER app),True,ok,True,ok (2 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 2 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),True,runtime 'java' matched in FROM maven:3.9-eclipse-temurin-21-alpine,3
zai-coding-plan-glm-5_pseudocode_task2_rep1,zai-coding-plan/glm-5,pseudocode,2,medium,1,152866,11007,3341,8384,0,0,True,,True,,True,ok,True,ok (USER appuser),True,ok,True,ok (3 stages),True,ok,False,broad COPY before dependency file COPY,True,ok (max 1 adjacent),True,ok,True,ok,True,ok (EXPOSE 8000),True,ok,True,ok,True,ok,True,needs_review,12,13,True,False,"exposed ports ['8000'], expected 8088",True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.11-slim,2
zai-coding-plan-glm-5_pseudocode_task2_rep2,zai-coding-plan/glm-5,pseudocode,2,medium,2,35218,10880,869,8512,0,0,True,,True,,True,ok,True,ok (USER appuser),True,ok,True,ok (2 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 1 adjacent),True,ok,True,ok,True,ok (EXPOSE 8000),True,ok,True,ok,True,ok,True,needs_review,13,13,True,False,"exposed ports ['8000'], expected 8088",True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.11-slim,2
zai-coding-plan-glm-5_pseudocode_task2_rep3,zai-coding-plan/glm-5,pseudocode,2,medium,3,30067,11009,541,8384,0,0,True,,True,,True,ok,True,ok (USER appuser),True,ok,True,ok (2 stages),True,ok,False,broad COPY before dependency file COPY,True,ok (max 1 adjacent),True,ok,True,ok,True,ok (EXPOSE 8000),True,ok,True,ok,True,ok,True,needs_review,12,13,True,False,"exposed ports ['8000'], expected 8088",True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.11-slim,2
zai-coding-plan-glm-5_pseudocode_task2_rep4,zai-coding-plan/glm-5,pseudocode,2,medium,4,42241,11009,724,8384,0,0,True,,True,,True,ok,True,ok (USER appuser),True,ok,True,ok (2 stages),True,ok,False,broad COPY before dependency file COPY,True,ok (max 1 adjacent),True,ok,True,ok,True,ok (EXPOSE 8000),True,ok,True,ok,True,ok,True,needs_review,12,13,True,False,"exposed ports ['8000'], expected 8088",True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.11-slim,2
zai-coding-plan-glm-5_pseudocode_task2_rep5,zai-coding-plan/glm-5,pseudocode,2,medium,5,26014,11010,682,8384,0,0,True,,True,,True,ok,True,ok (USER appuser),True,ok,True,ok (2 stages),True,ok,False,broad COPY before dependency file COPY,True,ok (max 1 adjacent),True,ok,True,ok,True,ok (EXPOSE 8000),True,ok,True,ok,True,ok,True,needs_review,12,13,True,False,"exposed ports ['8000'], expected 8088",True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.11-slim,2
zai-coding-plan-glm-5_pseudocode_task2_rep6,zai-coding-plan/glm-5,pseudocode,2,medium,6,29639,10974,806,8576,0,0,True,,True,,True,ok,True,ok (USER superset),True,ok,True,ok (3 stages),True,ok,False,broad COPY before dependency file COPY,True,ok (max 2 adjacent),True,ok,True,ok,True,ok (EXPOSE 8088),True,ok,True,ok,True,ok,True,needs_review,12,13,True,True,port 8088 exposed,True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.12-slim,3
zai-coding-plan-glm-5_pseudocode_task3_rep1,zai-coding-plan/glm-5,pseudocode,3,complex,1,38048,11029,954,8384,0,0,True,,True,,True,ok,True,ok (USER appuser),True,ok,True,ok (6 stages),True,ok,False,broad COPY before dependency file COPY,True,ok (max 1 adjacent),True,ok,True,ok,True,"ok (EXPOSE 80, 8080)",True,ok,True,ok,True,ok,True,needs_review,12,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),False,"runtime 'rust' not found in FROM images: ['node:20-alpine', 'nginx:1.25-alpine', 'golang:1.22-alpine', 'gcr.io/distroless/static-debian12:nonroot', 'python:3.11-slim', 'python:3.11-slim']",2
zai-coding-plan-glm-5_pseudocode_task3_rep2,zai-coding-plan/glm-5,pseudocode,3,complex,2,188357,11032,1043,8384,0,0,True,,True,,True,ok,True,ok (USER nginxuser),True,ok,True,ok (5 stages),True,ok,True,ok (deps copied before source),True,ok (max 1 adjacent),True,ok,True,ok,True,"ok (EXPOSE 80, 8080, 8080)",True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),False,"runtime 'rust' not found in FROM images: ['node:20-alpine', 'nginx:1.25-alpine', 'golang:1.22-alpine', 'alpine:3.20', 'python:3.12-slim']",2
zai-coding-plan-glm-5_pseudocode_task3_rep3,zai-coding-plan/glm-5,pseudocode,3,complex,3,40578,11030,1060,8384,0,0,True,,True,,True,ok,True,ok (USER appuser),True,ok,True,ok (6 stages),False,COPY before WORKDIR in a stage,False,broad COPY before dependency file COPY,True,ok (max 1 adjacent),True,ok,True,ok,True,"ok (EXPOSE 80, 8080, 8080)",True,ok,True,ok,True,ok,True,needs_review,11,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),False,"runtime 'rust' not found in FROM images: ['node:20-alpine', 'nginx:1.25-alpine', 'golang:1.22-alpine', 'gcr.io/distroless/static-debian12:nonroot', 'python:3.11-slim', 'python:3.11-slim']",2
zai-coding-plan-glm-5_pseudocode_task3_rep4,zai-coding-plan/glm-5,pseudocode,3,complex,4,45335,10710,1500,8704,0,0,True,,True,,True,ok,True,ok (USER appuser),True,ok,True,ok (5 stages),False,COPY before WORKDIR in a stage,True,ok (deps copied before source),True,ok (max 1 adjacent),True,ok,True,ok,True,"ok (EXPOSE 80, 8080)",True,ok,True,ok,True,ok,True,needs_review,12,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),False,"runtime 'rust' not found in FROM images: ['node:20-alpine', 'nginx:1.25-alpine', 'golang:1.22-alpine', 'alpine:3.19', 'python:3.11-slim']",2
zai-coding-plan-glm-5_pseudocode_task3_rep5,zai-coding-plan/glm-5,pseudocode,3,complex,5,37084,10709,1089,8704,0,0,True,,True,,False,unversioned FROM: gcr.io/distroless/static-debian12:latest (uses :latest),True,ok (USER appuser),True,ok,True,ok (9 stages),False,COPY before WORKDIR in a stage,True,needs_review (no broad COPY detected),True,ok (max 1 adjacent),True,ok,True,ok,True,"ok (EXPOSE 80, 8080)",True,ok,True,ok,True,ok,True,needs_review,11,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),False,"runtime 'rust' not found in FROM images: ['node:20-alpine', 'golang:1.22-alpine', 'python:3.11-slim', 'node-base', 'nginx:1.25-alpine', 'go-base', 'gcr.io/distroless/static-debian12:latest', 'python-base', 'python:3.11-slim']",2
zai-coding-plan-glm-5_pseudocode_task3_rep6,zai-coding-plan/glm-5,pseudocode,3,complex,6,39427,10897,837,8640,0,0,True,,True,,True,ok,True,ok (USER inference),True,ok,True,ok (5 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 1 adjacent),True,ok,True,ok,True,ok (EXPOSE 8080),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),True,runtime 'rust' matched in FROM rust:1.78,3
