run_id,model,condition,task,task_complexity,rep,duration_ms,input_tokens,output_tokens,cache_read_tokens,cache_write_tokens,total_cost_usd,extraction_ok,extraction_error,structure_valid,structure_errors,rule_1_naming_pass,rule_1_naming_detail,rule_2_var_description_pass,rule_2_var_description_detail,rule_3_var_type_pass,rule_3_var_type_detail,rule_4_outputs_pass,rule_4_outputs_detail,rule_5_tags_pass,rule_5_tags_detail,rule_6_lifecycle_pass,rule_6_lifecycle_detail,rule_7_var_separation_pass,rule_7_var_separation_detail,rule_8_file_structure_pass,rule_8_file_structure_detail,rule_9_no_hardcoded_ids_pass,rule_9_no_hardcoded_ids_detail,rule_10_provider_pinned_pass,rule_10_provider_pinned_detail,rule_11_backend_pass,rule_11_backend_detail,rule_12_sensitive_pass,rule_12_sensitive_detail,rule_13_data_sources_pass,rule_13_data_sources_detail,rule_14_locals_pass,rule_14_locals_detail,auto_score,scored_rules,needs_manual_review,outcome_resources_present_pass,outcome_resources_present_detail,outcome_resource_coverage_pass,outcome_resource_coverage_detail,outcome_score
haiku_pseudocode_task3_rep2,haiku,pseudocode,3,complex,2,4426,10,268,63580,256,0.008028,False,could not extract Terraform HCL from output,False,could not extract Terraform HCL from output,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,0,0,False,False,no Terraform HCL extracted,False,no Terraform HCL extracted,0
haiku_pseudocode_task3_rep3,haiku,pseudocode,3,complex,3,53041,17,12274,99359,8000,0.0813229,True,,True,,False,aws_security_group.alb: too generic/short; aws_security_group.rds: too generic/short,True,all 12 variables have descriptions,True,all 12 variables have type constraints,True,"5 outputs defined: ['alb_dns_name', 'ecs_service_name', 'ecs_cluster_name', 'rds_endpoint', 'cloudwatch_log_group_name']",True,all 13 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),True,no hardcoded IDs found,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,"sensitive vars: ['db_password'], outputs: []",False,task requires data sources but none defined,True,locals block present,11,13,True,True,all 11 expected resources present,True,11/11 resources (100%),2
haiku_pseudocode_task3_rep4,haiku,pseudocode,3,complex,4,20116,10,3908,63580,3925,0.03081425,True,,True,,False,aws_ecs_task_definition.app: too generic/short; aws_lb_target_group.app: too generic/short; aws_ecs_service.app: too generic/short,False,no variables defined,False,no variables defined,False,no outputs defined,True,all 13 taggable resources have tags,True,needs_review,True,needs_review (no variable blocks found),True,needs_review (single file output),True,no hardcoded IDs found,True,provider version pinned: ~> 5.0,True,backend configured: s3,False,task requires sensitive values but none marked sensitive = true,False,task requires data sources but none defined,True,locals block present,7,13,True,True,all 11 expected resources present,True,11/11 resources (100%),2
haiku_pseudocode_task3_rep5,haiku,pseudocode,3,complex,5,18720,10,3821,63580,3834,0.0302655,True,,True,,False,aws_ecs_task_definition.app: too generic/short; aws_lb_target_group.app: too generic/short; aws_ecs_service.app: too generic/short,False,no variables defined,False,no variables defined,False,no outputs defined,True,all 13 taggable resources have tags,True,needs_review,True,needs_review (no variable blocks found),True,needs_review (single file output),True,no hardcoded IDs found,True,provider version pinned: ~> 5.0,True,backend configured: s3,False,task requires sensitive values but none marked sensitive = true,False,task requires data sources but none defined,True,locals block present,7,13,True,True,all 11 expected resources present,True,11/11 resources (100%),2
opus_markdown_task1_rep1,opus,markdown,1,simple,1,22934,3,861,0,29519,0.20603375000000002,True,,True,,True,all 5 resource names are descriptive snake_case,True,all 4 variables have descriptions,True,all 4 variables have type constraints,True,"3 outputs defined: ['bucket_id', 'bucket_arn', 'bucket_domain_name']",True,all 1 taggable resources have tags,True,needs_review,True,variables appear grouped,True,"file structure mentioned: ['main.tf', 'variables.tf', 'outputs.tf', 'locals.tf']",False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,n/a (task does not require data sources),True,locals block present,12,13,True,True,all 5 expected resources present,True,5/5 resources (100%),2
opus_markdown_task1_rep2,opus,markdown,1,simple,2,14120,3,864,29519,0,0.0363745,True,,True,,True,all 5 resource names are descriptive snake_case,True,all 4 variables have descriptions,True,all 4 variables have type constraints,True,"3 outputs defined: ['bucket_id', 'bucket_arn', 'bucket_domain_name']",True,all 1 taggable resources have tags,True,needs_review,True,variables appear grouped,True,"file structure mentioned: ['main.tf', 'variables.tf', 'outputs.tf', 'locals.tf']",False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,n/a (task does not require data sources),True,locals block present,12,13,True,True,all 5 expected resources present,True,5/5 resources (100%),2
opus_markdown_task1_rep3,opus,markdown,1,simple,3,14284,3,840,29519,0,0.0357745,True,,True,,True,all 5 resource names are descriptive snake_case,True,all 4 variables have descriptions,True,all 4 variables have type constraints,True,"3 outputs defined: ['bucket_id', 'bucket_arn', 'bucket_domain_name']",True,all 1 taggable resources have tags,True,needs_review,True,variables appear grouped,True,"file structure mentioned: ['main.tf', 'variables.tf', 'outputs.tf']",False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,n/a (task does not require data sources),True,locals block present,12,13,True,True,all 5 expected resources present,True,5/5 resources (100%),2
opus_markdown_task1_rep4,opus,markdown,1,simple,4,40161,3,842,29519,0,0.0358245,True,,True,,True,all 5 resource names are descriptive snake_case,True,all 4 variables have descriptions,True,all 4 variables have type constraints,True,"3 outputs defined: ['bucket_id', 'bucket_arn', 'bucket_domain_name']",True,all 1 taggable resources have tags,True,needs_review,True,variables appear grouped,True,"file structure mentioned: ['main.tf', 'variables.tf', 'outputs.tf']",False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,n/a (task does not require data sources),True,locals block present,12,13,True,True,all 5 expected resources present,True,5/5 resources (100%),2
opus_markdown_task1_rep5,opus,markdown,1,simple,5,10027,3,840,29519,0,0.0357745,True,,True,,True,all 5 resource names are descriptive snake_case,True,all 4 variables have descriptions,True,all 4 variables have type constraints,True,"3 outputs defined: ['bucket_id', 'bucket_arn', 'bucket_domain_name']",True,all 1 taggable resources have tags,True,needs_review,True,variables appear grouped,True,"file structure mentioned: ['main.tf', 'variables.tf', 'outputs.tf']",False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,n/a (task does not require data sources),True,locals block present,12,13,True,True,all 5 expected resources present,True,5/5 resources (100%),2
opus_markdown_task2_rep1,opus,markdown,2,medium,1,42071,6,3103,114858,5336,0.168384,True,,True,,True,all 16 resource names are descriptive snake_case,True,all 5 variables have descriptions,True,all 5 variables have type constraints,True,"3 outputs defined: ['vpc_id', 'public_subnet_ids', 'ec2_public_ip']",True,all 12 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,"2 data sources: ['aws_availability_zones.available', 'aws_ami.amazon_linux']",True,locals block present,12,13,True,True,all 8 expected resources present,True,8/8 resources (100%),2
opus_markdown_task2_rep2,opus,markdown,2,medium,2,35228,6,3122,120194,0,0.138177,True,,True,,True,all 16 resource names are descriptive snake_case,True,all 5 variables have descriptions,True,all 5 variables have type constraints,True,"3 outputs defined: ['vpc_id', 'public_subnet_ids', 'web_server_public_ip']",True,all 12 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,"2 data sources: ['aws_availability_zones.available', 'aws_ami.amazon_linux_2023']",True,locals block present,12,13,True,True,all 8 expected resources present,True,8/8 resources (100%),2
opus_markdown_task2_rep3,opus,markdown,2,medium,3,33817,6,3082,119410,783,0.14167875000000002,True,,True,,True,all 16 resource names are descriptive snake_case,True,all 5 variables have descriptions,True,all 5 variables have type constraints,True,"3 outputs defined: ['vpc_id', 'public_subnet_ids', 'ec2_public_ip']",True,all 12 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,"2 data sources: ['aws_availability_zones.available', 'aws_ami.amazon_linux']",True,locals block present,12,13,True,True,all 8 expected resources present,True,8/8 resources (100%),2
opus_markdown_task2_rep4,opus,markdown,2,medium,4,36537,6,3075,119410,783,0.14150374999999998,True,,True,,True,all 16 resource names are descriptive snake_case,True,all 5 variables have descriptions,True,all 5 variables have type constraints,True,"3 outputs defined: ['vpc_id', 'public_subnet_ids', 'web_server_public_ip']",True,all 12 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,1 data sources: ['aws_ami.amazon_linux'],True,locals block present,12,13,True,True,all 8 expected resources present,True,8/8 resources (100%),2
opus_markdown_task2_rep5,opus,markdown,2,medium,5,35668,6,3067,119412,785,0.14131725,True,,True,,True,all 16 resource names are descriptive snake_case,True,all 5 variables have descriptions,True,all 5 variables have type constraints,True,"3 outputs defined: ['vpc_id', 'public_subnet_ids', 'ec2_public_ip']",True,all 12 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,1 data sources: ['aws_ami.amazon_linux'],True,locals block present,12,13,True,True,all 8 expected resources present,True,8/8 resources (100%),2
opus_markdown_task3_rep1,opus,markdown,3,complex,1,62306,6,6095,115418,5890,0.2469265,True,,True,,True,all 28 resource names are descriptive snake_case,True,all 12 variables have descriptions,True,all 12 variables have type constraints,True,"6 outputs defined: ['alb_dns_name', 'ecs_service_name', 'ecs_cluster_name', 'rds_endpoint', 'db_credentials_secret_arn', 'cloudwatch_log_group_name']",True,all 13 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,possible hardcoded AWS account ID (12 digits); hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,"sensitive vars: ['db_password'], outputs: []",True,"2 data sources: ['aws_caller_identity.current', 'aws_region.current']",True,locals block present,12,13,True,True,all 11 expected resources present,True,11/11 resources (100%),2
opus_markdown_task3_rep2,opus,markdown,3,complex,2,72521,8,7023,182561,2536,0.2827455,True,,True,,True,all 28 resource names are descriptive snake_case,True,all 12 variables have descriptions,True,all 12 variables have type constraints,True,"6 outputs defined: ['alb_dns_name', 'ecs_service_name', 'ecs_cluster_name', 'rds_endpoint', 'db_credentials_secret_arn', 'cloudwatch_log_group_name']",True,all 13 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,possible hardcoded AWS account ID (12 digits); hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,"sensitive vars: ['db_password'], outputs: []",True,"2 data sources: ['aws_caller_identity.current', 'aws_region.current']",True,locals block present,12,13,True,True,all 11 expected resources present,True,11/11 resources (100%),2
